conversation_id,user_id,anon_user_id,account_id,start_ts,end_ts,channel,session_status,abandonment_flag,abandonment_ts,abandonment_turn,abandonment_flow_node,dropoff_reason_code,total_turns,user_message_count,bot_message_count,avg_bot_latency_ms,fallback_count,initial_intent,top_intent,top_intent_conf,flow_id,flow_version,widget_version,widget_load_ms,device_type,browser,geo_country,client_error_count,transfer_requested_ts,transfer_completed_ts,time_to_agent_sec,kb_suggestion_shown,kb_article_clicked,csat_rating,predicted_abandon_prob,ingestion_ts
conv_13d29a2ec910,user_355,anon_350536ce0a,,24:25.4,21:43.4,web_chat,completed,FALSE,,,,,12,1,11,50,0,return_request,return_request,0.823,flow_50,v2.1,w1.1,1264,mobile,Chrome,IN,0,,,,TRUE,TRUE,2,0.116,32:12.4
conv_689298ba2e56,user_2893,anon_aa5199c01d,,02:32.8,56:25.8,bot,abandoned,TRUE,14:06.8,4,flow_node_87,FALLBACK,4,2,2,98.3,0,order_status,order_status,0.8,flow_19,v1.0,w1.0,1228,desktop,Chrome,CA,0,,,,FALSE,FALSE,,0.556,07:52.8
conv_11ec88679dba,,anon_6f71d80076,acct_285,06:33.7,05:39.7,web_chat,handed_off,FALSE,,,,,8,3,5,293.9,0,complaint,complaint,0.606,flow_6,v2.0,w2.1,1088,desktop,Safari,IN,1,08:39.7,13:28.7,289,TRUE,TRUE,,0.114,06:58.7
conv_97a139787583,,anon_303f1fc5ba,acct_427,50:31.3,37:37.3,whatsapp,escalated,FALSE,,,,,7,2,5,578.2,0,greeting,greeting,0.914,flow_19,v1.0,w1.1,1243,mobile,Chrome,GB,0,02:39.3,09:09.3,390,FALSE,FALSE,,0.29,57:29.3
conv_1f3c46da4401,user_350,anon_f1db3d1fd7,,35:51.4,57:21.4,web_chat,abandoned,TRUE,46:50.4,5,flow_node_37,CLIENT_ERROR,11,4,7,50,2,product_info,product_info,0.512,flow_13,v2.1,w1.1,1092,desktop,Edge,DE,1,,,,FALSE,FALSE,2,0.541,42:33.4
conv_1b6fbb8e838f,user_2586,anon_500387a68c,,56:16.5,38:33.5,whatsapp,completed,FALSE,,,,,6,4,2,324.1,1,greeting,greeting,0.588,flow_3,v2.0,w1.1,1262,desktop,Firefox,IN,0,,,,TRUE,FALSE,,0.478,05:48.5
conv_67179f6c8390,,anon_d77d54eacb,acct_529,41:00.5,46:58.5,bot,timed_out,FALSE,,,,,4,4,0,293.2,0,return_request,return_request,0.524,flow_9,v3.0,w1.0,892,desktop,Firefox,IN,0,,,,TRUE,FALSE,3,0.519,47:37.5
conv_7ede9326c03f,user_665,anon_2ac561d512,,38:24.7,01:47.7,web_chat,abandoned,TRUE,04:24.7,1,flow_node_58,TIMEOUT,6,1,5,564.7,1,product_info,product_info,0.831,flow_36,v2.0,w2.1,276,mobile,Safari,IN,0,,,,FALSE,FALSE,5,0.312,46:05.7
conv_b58a422b1708,user_2729,anon_91972343ed,,35:26.6,54:17.6,whatsapp,timed_out,FALSE,,,,,8,5,3,632.3,1,billing_query,billing_query,0.698,flow_6,v1.0,w1.0,825,desktop,Safari,IN,0,,,,FALSE,FALSE,,0.538,45:09.6
conv_b9480692ea95,user_1454,anon_e3851915ce,,11:24.3,30:57.3,web_chat,completed,FALSE,,,,,6,8,-2,242.6,1,complaint,complaint,0.996,flow_23,v2.1,w2.0,1012,desktop,Chrome,US,1,,,,FALSE,FALSE,,0.189,21:16.3
conv_190d602dcbad,user_917,anon_641b04d967,acct_106,42:29.2,40:15.2,bot,completed,FALSE,,,,,4,2,2,278.7,0,product_info,product_info,0.612,flow_20,v1.0,w1.0,37,desktop,Chrome,AE,0,,,,FALSE,FALSE,,0.356,46:57.2
conv_8d3ee2c7f41c,user_2024,anon_c73eed2d32,,19:11.1,05:56.1,web_chat,completed,FALSE,,,,,8,5,3,273.1,1,password_reset,password_reset,0.755,flow_45,v1.0,w1.0,1319,desktop,Edge,US,0,,,,TRUE,TRUE,,0.256,21:20.1
conv_3bcc3cae7620,user_1063,anon_1541d50483,acct_707,22:08.3,21:40.3,bot,completed,FALSE,,,,,6,6,0,50,0,greeting,greeting,0.961,flow_30,v2.0,w1.0,1305,mobile,Safari,GB,0,,,,FALSE,FALSE,3,0.281,22:14.3
conv_ac86d7e561dc,user_1761,anon_754554283e,acct_200,37:22.4,46:17.4,bot,abandoned,TRUE,03:21.4,9,flow_node_91,USER_LEFT,4,2,2,290.2,0,product_info,product_info,0.597,flow_5,v2.1,w2.0,1001,desktop,Firefox,ZA,0,,,,FALSE,FALSE,2,0.271,43:47.4
conv_d341e00920e0,user_1373,anon_2d343918e6,acct_433,55:19.3,53:04.3,web_chat,timed_out,FALSE,,,,,8,1,7,612.2,0,product_info,product_info,0.65,flow_50,v1.0,w2.1,469,desktop,Firefox,IN,0,,,,FALSE,FALSE,3,0.193,57:23.3
conv_8873db91131d,user_564,anon_e95369ecfe,,02:58.7,35:12.7,web_chat,abandoned,TRUE,23:18.7,7,flow_node_59,FALLBACK,8,4,4,50,0,password_reset,password_reset,0.736,flow_2,v2.1,w1.1,789,mobile,Chrome,US,0,,,,FALSE,FALSE,3,0.494,06:42.7
conv_2d80ba03a95b,user_2887,anon_322311fb71,,21:49.4,30:37.4,web_chat,escalated,FALSE,,,,,5,4,1,531.9,1,product_info,product_info,0.875,flow_41,v2.0,w1.0,945,desktop,Chrome,BR,0,32:10.4,,,FALSE,FALSE,5,0.264,29:53.4
conv_f6e4ccea2477,user_409,anon_4779b6121f,acct_612,06:03.0,29:39.0,bot,abandoned,TRUE,22:06.0,9,flow_node_68,LONG_QUEUE_WAIT,6,2,4,281.1,1,billing_query,billing_query,0.809,flow_42,v1.1,w2.1,1168,desktop,Chrome,AE,0,,,,FALSE,FALSE,,0.233,13:23.0
conv_ecd93450c3f5,,anon_1a72a28856,acct_226,35:14.1,51:40.1,web_chat,abandoned,TRUE,44:29.1,10,flow_node_22,TIMEOUT,9,1,8,124.2,0,return_request,return_request,0.82,flow_43,v2.1,w1.1,1425,desktop,Chrome,ZA,0,,,,FALSE,FALSE,3,0.047,44:19.1
conv_46ff4e1748e9,user_1620,anon_08d20876a4,acct_757,22:16.5,31:08.5,whatsapp,escalated,FALSE,,,,,6,2,4,50,0,password_reset,password_reset,0.69,flow_36,v1.1,w2.1,1109,desktop,Chrome,GB,0,28:56.5,29:26.5,30,FALSE,FALSE,3,0.362,25:06.5
conv_d7f141eda856,user_2082,anon_75b7cf8017,acct_223,39:41.7,05:07.7,bot,abandoned,TRUE,01:45.7,3,flow_node_14,CLIENT_ERROR,6,2,4,438.2,0,billing_query,billing_query,0.577,flow_37,v2.1,w1.1,982,mobile,Safari,CA,0,,,,FALSE,FALSE,5,0.314,42:57.7
conv_df0759783331,user_1288,anon_b255b0a727,acct_1090,09:21.3,16:04.3,web_chat,abandoned,TRUE,35:27.3,1,flow_node_95,CLIENT_ERROR,5,5,0,544.4,0,complaint,complaint,0.748,flow_27,v1.1,w1.1,298,desktop,Firefox,US,0,,,,TRUE,TRUE,,0.109,17:05.3
conv_6a7758677b62,user_1568,anon_235c2323b2,acct_90,49:06.8,51:30.8,whatsapp,abandoned,TRUE,49:20.8,8,flow_node_100,LONG_BOT_LATENCY,5,4,1,547.1,1,password_reset,password_reset,0.69,flow_5,v1.1,w1.0,1237,desktop,Firefox,US,0,,,,FALSE,FALSE,,0.414,55:31.8
conv_010fa299274f,,anon_a8d580b95e,,29:37.3,23:35.3,web_chat,abandoned,TRUE,34:28.3,1,flow_node_36,TIMEOUT,5,2,3,518.9,0,product_info,product_info,0.662,flow_4,v1.1,w1.1,1346,tablet,Chrome,IN,0,,,,FALSE,FALSE,,0.38,31:05.3
conv_8682a7912a26,user_930,anon_279250361b,,57:51.9,42:48.9,web_chat,completed,FALSE,,,,,3,3,0,86.9,0,product_info,product_info,0.558,flow_41,v1.0,w1.1,1352,desktop,Firefox,US,0,,,,FALSE,FALSE,,0.438,07:26.9
conv_ca2d20ffe0bd,,anon_238c10ced2,acct_731,11:00.9,46:02.9,bot,escalated,FALSE,,,,,6,6,0,74.2,1,billing_query,billing_query,0.695,flow_20,v2.0,w2.0,935,desktop,Chrome,GB,0,24:29.9,31:49.9,440,TRUE,FALSE,1,0.334,13:15.9
conv_a2d7404f57ba,user_587,anon_5599ba07da,acct_927,33:04.4,40:52.4,web_chat,timed_out,FALSE,,,,,5,3,2,289.4,1,order_status,order_status,0.82,flow_50,v2.0,w2.0,508,desktop,Chrome,DE,0,,,,TRUE,FALSE,,0.164,38:29.4
conv_2124ab1dd7e2,user_2202,anon_d3d343b361,acct_517,07:59.7,21:57.7,web_chat,completed,FALSE,,,,,10,1,9,459.5,0,complaint,complaint,0.472,flow_20,v1.0,w1.1,311,mobile,Firefox,SG,0,,,,FALSE,FALSE,2,0.214,11:29.7
conv_b187e050b068,,anon_bcdabbbed2,acct_144,12:15.4,53:36.4,bot,abandoned,TRUE,13:04.4,10,flow_node_40,USER_LEFT,8,1,7,233.3,0,billing_query,billing_query,0.879,flow_35,v2.1,w1.0,639,desktop,Safari,SG,0,,,,FALSE,FALSE,,0.337,12:46.4
conv_c5d7fa8e7ab3,user_1752,anon_319607dad4,acct_561,41:54.8,35:26.8,web_chat,abandoned,TRUE,58:51.8,2,flow_node_16,FALLBACK,6,6,0,141.1,2,order_status,order_status,0.664,flow_42,v2.1,w2.0,1186,tablet,Chrome,DE,0,,,,FALSE,FALSE,,0.672,51:12.8
conv_dc1833c0f618,user_2870,anon_d67c6a083f,acct_117,11:33.7,46:01.7,sms,abandoned,TRUE,38:20.7,3,flow_node_38,LONG_QUEUE_WAIT,8,1,7,330.4,0,order_status,order_status,0.549,flow_17,v1.1,w2.0,844,mobile,Chrome,ZA,0,,,,FALSE,FALSE,2,0.343,19:58.7
conv_dcd83782ac27,user_2447,anon_1b043b091f,,21:42.2,23:10.2,sms,abandoned,TRUE,22:38.2,2,flow_node_89,LONG_BOT_LATENCY,8,4,4,50,1,complaint,complaint,0.527,flow_19,v1.1,w1.1,1047,mobile,Other,AE,0,,,,FALSE,FALSE,5,0.012,30:33.2
conv_c09508b2acba,,anon_705bf10581,acct_15,42:36.9,50:34.9,web_chat,escalated,FALSE,,,,,9,1,8,131.6,0,product_info,product_info,0.935,flow_50,v2.1,w1.1,392,mobile,Firefox,US,0,45:19.9,,,FALSE,FALSE,,0.33,51:02.9
conv_63206904e852,user_223,anon_7ff5fa480a,acct_727,51:25.0,29:11.0,web_chat,completed,FALSE,,,,,5,1,4,335.7,0,complaint,complaint,0.486,flow_22,v1.0,w1.1,1532,mobile,Chrome,AE,0,,,,FALSE,FALSE,,0.077,01:03.0
conv_ec94fa602eb0,user_2386,anon_6207bb60be,acct_560,24:02.2,00:05.2,whatsapp,completed,FALSE,,,,,4,7,-3,585.4,1,complaint,complaint,0.718,flow_5,v2.0,w2.1,977,mobile,Safari,IN,0,,,,FALSE,FALSE,3,0.265,24:32.2
conv_455f2ddeb2bd,user_325,anon_b6f079a5ef,,49:44.0,00:23.0,web_chat,escalated,FALSE,,,,,8,6,2,603.6,0,order_status,order_status,0.864,flow_13,v1.0,w1.0,361,mobile,Chrome,IN,0,11:17.0,19:32.0,495,TRUE,FALSE,,0.131,50:56.0
conv_724509d7893d,user_392,anon_6e1c1ee8f9,,38:35.0,32:25.0,web_chat,abandoned,TRUE,53:48.0,6,flow_node_86,LONG_QUEUE_WAIT,4,5,-1,382.1,2,greeting,greeting,0.816,flow_10,v1.1,w1.1,1004,mobile,Chrome,DE,0,,,,FALSE,FALSE,,0.147,41:37.0
conv_1a447c322dd9,user_127,anon_16c89c84dd,acct_742,56:27.6,,whatsapp,escalated,FALSE,,,,,7,4,3,50,0,complaint,complaint,0.917,flow_43,v2.0,w2.0,251,desktop,Firefox,AU,0,19:14.6,28:09.6,535,FALSE,FALSE,,0.076,05:00.6
conv_f668ad2a89fc,user_286,anon_fb12cde635,,31:57.3,38:26.3,web_chat,completed,FALSE,,,,,1,4,-3,445.3,0,billing_query,billing_query,0.465,flow_34,v1.1,w2.1,1111,mobile,Chrome,IN,0,,,,FALSE,FALSE,3,0.315,33:16.3
conv_585b375914a6,user_245,anon_4c017f347a,acct_769,52:27.5,26:10.5,bot,completed,FALSE,,,,,8,2,6,277.3,1,order_status,order_status,0.61,flow_8,v1.1,w1.0,600,desktop,Chrome,US,0,,,,FALSE,FALSE,4,0.184,55:28.5
conv_3e4a0829e4ee,,anon_ddd0f0f488,,43:44.9,41:10.9,web_chat,timed_out,FALSE,,,,,8,1,7,400.7,0,greeting,greeting,0.655,flow_3,v1.1,w1.1,810,desktop,Chrome,IN,0,,,,FALSE,FALSE,,0.22,45:09.9
conv_7d275494bbbc,user_318,anon_fef2ca7476,acct_295,19:37.1,37:27.1,web_chat,completed,FALSE,,,,,6,3,3,106.3,0,return_request,return_request,0.816,flow_9,v1.1,w1.1,1153,mobile,Chrome,ZA,1,,,,FALSE,FALSE,3,0.104,22:23.1
conv_72726b7a757d,user_1518,anon_3e2540f909,acct_802,00:28.7,07:20.7,web_chat,escalated,FALSE,,,,,8,2,6,345.3,0,greeting,greeting,0.51,flow_12,v2.0,w1.0,1215,desktop,Chrome,US,0,10:58.7,16:30.7,332,FALSE,FALSE,1,0.442,07:24.7
conv_26d4ad6f88d9,user_1399,anon_18f1dda2a2,acct_973,56:11.7,59:50.7,sms,escalated,FALSE,,,,,5,4,1,498.5,0,password_reset,password_reset,0.833,flow_34,v2.0,w1.0,743,mobile,Chrome,IN,0,02:11.7,09:14.7,423,TRUE,FALSE,1,0.383,59:54.7
conv_5c99518ea593,user_2707,anon_ec62db9651,acct_424,53:41.4,08:03.4,whatsapp,abandoned,TRUE,10:33.4,9,flow_node_89,TIMEOUT,9,1,8,125.2,0,return_request,return_request,0.637,flow_9,v1.0,w1.1,467,desktop,Edge,US,0,,,,TRUE,FALSE,4,0.191,59:05.4
conv_8465c96331eb,user_2995,anon_8c5a910888,acct_512,22:54.3,53:20.3,bot,completed,FALSE,,,,,7,7,0,498.3,2,billing_query,billing_query,0.899,flow_8,v1.0,w1.0,670,mobile,Edge,BR,0,,,,TRUE,TRUE,5,0.347,32:23.3
conv_e9967697d1c7,user_1496,anon_a2fcc33381,,46:16.8,13:53.8,web_chat,abandoned,TRUE,46:52.8,5,flow_node_13,USER_LEFT,11,1,10,71,0,product_info,product_info,0.467,flow_21,v1.1,w2.0,1365,mobile,Firefox,AU,0,,,,TRUE,TRUE,2,0.363,48:11.8
conv_88f506e1ae44,user_824,anon_19629b1604,acct_202,23:47.8,29:12.8,web_chat,escalated,FALSE,,,,,4,3,1,537.5,0,product_info,product_info,0.555,flow_42,v1.0,w2.1,1254,mobile,Chrome,DE,0,53:04.8,,,TRUE,FALSE,4,0.059,30:02.8
conv_69e68fb39ffe,user_635,anon_26323b4c25,,23:49.8,01:17.8,web_chat,completed,FALSE,,,,,6,1,5,241.6,0,greeting,greeting,0.727,flow_49,v1.1,w2.0,1065,desktop,Chrome,AE,0,,,,FALSE,FALSE,,0.31,31:14.8
conv_8467fb463fd6,user_2528,anon_f0d9375986,acct_1152,16:57.8,02:40.8,web_chat,completed,FALSE,,,,,7,4,3,75.2,1,complaint,complaint,0.696,flow_28,v1.1,w1.0,51,mobile,Chrome,GB,0,,,,FALSE,FALSE,4,0.336,25:07.8
conv_6dda473a324b,user_936,anon_b827861828,acct_562,06:30.0,57:05.0,whatsapp,completed,FALSE,,,,,6,3,3,420,0,greeting,greeting,0.723,flow_30,v1.0,w2.0,67,mobile,Chrome,GB,0,,,,TRUE,FALSE,5,0.432,07:47.0
conv_9acc5cbf6fa8,user_974,anon_b44b3a61e9,acct_761,10:00.6,22:18.6,whatsapp,completed,FALSE,,,,,6,4,2,174.2,1,product_info,product_info,0.687,flow_1,v1.0,w2.0,1131,mobile,Safari,ZA,0,,,,FALSE,FALSE,,0.08,10:35.6
conv_b80afe0081e1,user_2665,anon_97c2a813ab,,30:26.7,29:08.7,web_chat,escalated,FALSE,,,,,4,1,3,50,0,order_status,order_status,0.82,flow_31,v2.0,w1.0,1260,mobile,Firefox,BR,0,46:46.7,50:34.7,228,FALSE,FALSE,5,0.322,33:24.7
conv_628466b6bcfa,user_2473,anon_ca4a59be8b,acct_689,43:40.4,27:40.4,bot,timed_out,FALSE,,,,,6,2,4,89.4,0,greeting,greeting,0.395,flow_43,v1.0,w1.1,1067,mobile,Chrome,GB,1,,,,TRUE,TRUE,3,0.348,50:19.4
conv_733bd7cc341e,user_2886,anon_5842515abd,acct_135,29:33.0,03:38.0,web_chat,handed_off,FALSE,,,,,11,3,8,50,0,order_status,order_status,0.802,flow_26,v2.1,w2.0,916,mobile,Chrome,US,0,32:10.0,37:18.0,308,FALSE,FALSE,5,0.412,32:29.0
conv_489973df1215,user_698,anon_abfd859f8a,,52:44.0,06:51.0,sms,abandoned,TRUE,53:12.0,5,flow_node_71,FALLBACK,6,4,2,234.1,0,product_info,product_info,0.759,flow_21,v1.1,w2.1,524,mobile,Chrome,SG,0,,,,FALSE,FALSE,,0.41,55:39.0
conv_104ee8dc52d5,user_2797,anon_b7d6dd2409,acct_10,12:25.5,27:59.5,web_chat,abandoned,TRUE,27:05.5,7,flow_node_62,CLIENT_ERROR,5,5,0,101.4,0,greeting,greeting,0.763,flow_46,v2.0,w2.0,874,desktop,Edge,IN,0,,,,FALSE,FALSE,2,0.384,17:58.5
conv_909371fcf2ce,user_60,anon_233ea64a60,acct_104,22:03.7,14:45.7,web_chat,completed,FALSE,,,,,8,5,3,50,0,return_request,return_request,0.636,flow_28,v2.0,w1.1,1202,desktop,Safari,IN,0,,,,FALSE,FALSE,2,0.241,23:48.7
conv_d5547e46a664,user_1708,anon_c5314d6cb9,,57:02.0,32:47.0,web_chat,abandoned,TRUE,59:54.0,9,flow_node_54,CLIENT_ERROR,8,4,4,513.7,0,password_reset,password_reset,0.816,flow_19,v2.1,w2.0,137,desktop,Chrome,AU,0,,,,TRUE,FALSE,,0.164,00:27.0
conv_eea2b9cfd2b4,user_2160,anon_0d7a7353ec,,41:02.6,14:38.6,web_chat,abandoned,TRUE,49:53.6,5,flow_node_20,TIMEOUT,6,5,1,475.6,0,billing_query,billing_query,0.862,flow_42,v1.0,w2.0,1768,tablet,Chrome,IN,0,,,,FALSE,FALSE,,0.284,44:19.6
conv_d7da662b7584,,anon_2aeadfab8d,acct_472,12:31.4,23:33.4,whatsapp,timed_out,FALSE,,,,,10,2,8,495.9,0,complaint,complaint,0.669,flow_32,v1.1,w1.1,840,mobile,Edge,CA,1,,,,FALSE,FALSE,3,0.257,17:56.4
conv_9b3b921d41c6,user_2564,anon_0e3693a2f2,acct_837,15:34.3,13:31.3,web_chat,escalated,FALSE,,,,,9,6,3,253.4,1,order_status,order_status,0.825,flow_20,v1.1,w2.0,925,mobile,Edge,GB,0,44:13.3,,,TRUE,TRUE,3,0.184,22:44.3
conv_de00d9cd9ac4,user_2696,anon_738807f6da,,30:45.6,15:44.6,web_chat,timed_out,FALSE,,,,,2,4,-2,51.7,0,complaint,complaint,0.678,flow_40,v1.0,w1.0,652,mobile,Chrome,ZA,0,,,,FALSE,FALSE,2,0.151,32:59.6
conv_6d24ff376802,user_2413,anon_2b9737bc64,acct_499,55:47.7,46:50.7,whatsapp,escalated,FALSE,,,,,7,5,2,50,2,password_reset,password_reset,0.644,flow_48,v1.0,w1.1,1119,desktop,Edge,IN,0,03:04.7,03:34.7,30,TRUE,FALSE,2,0.251,04:27.7
conv_f10f22d58384,user_2770,anon_53f4f1b549,,01:35.4,05:08.4,whatsapp,escalated,FALSE,,,,,8,2,6,377.2,0,product_info,product_info,0.946,flow_36,v2.1,w2.1,15,desktop,Firefox,US,0,28:22.4,34:28.4,366,FALSE,FALSE,,0.536,06:31.4
conv_f51bb14492f0,user_1651,anon_14ae48607b,acct_88,40:29.9,02:03.9,bot,completed,FALSE,,,,,3,4,-1,715.6,2,return_request,return_request,0.942,flow_17,v1.1,w1.0,715,tablet,Firefox,DE,0,,,,FALSE,FALSE,2,0.269,45:27.9
conv_36a4c46eb48b,user_2672,anon_b004d80a8e,acct_18,32:40.8,55:57.8,web_chat,escalated,FALSE,,,,,10,3,7,562,0,password_reset,password_reset,0.769,flow_17,v1.0,w2.0,462,desktop,Chrome,ZA,2,39:44.8,49:26.8,582,FALSE,FALSE,,0.087,36:36.8
conv_c774e400f4f1,user_1090,anon_53318b023a,acct_601,39:40.0,17:26.0,whatsapp,abandoned,TRUE,54:32.0,3,flow_node_99,TIMEOUT,5,3,2,373.4,0,order_status,order_status,0.68,flow_12,v2.0,w1.1,1669,mobile,Chrome,ZA,0,,,,FALSE,FALSE,2,0.344,47:59.0
conv_08d2f943d148,user_699,anon_acc242a926,acct_653,00:10.6,00:23.6,whatsapp,completed,FALSE,,,,,9,4,5,341,0,complaint,complaint,0.89,flow_49,v1.0,w1.0,1012,mobile,Chrome,ZA,0,,,,FALSE,FALSE,1,0.057,03:18.6
conv_6fa1cb9d5b48,,anon_de5e5dd388,,54:36.5,03:18.5,web_chat,completed,FALSE,,,,,9,5,4,196.4,0,product_info,product_info,0.573,flow_48,v1.1,w1.1,1190,desktop,Chrome,IN,0,,,,FALSE,FALSE,,0.404,03:51.5
conv_8190edad0df3,,anon_1f031b54c7,acct_1115,33:47.5,28:03.5,web_chat,abandoned,TRUE,43:50.5,5,flow_node_64,USER_LEFT,9,3,6,415.5,1,complaint,complaint,0.664,flow_45,v2.1,w2.1,670,mobile,Chrome,AU,0,,,,TRUE,FALSE,1,0.012,36:56.5
conv_fb535f316641,user_2164,anon_843bbf2f16,,17:22.2,08:27.2,web_chat,completed,FALSE,,,,,6,1,5,113.4,0,password_reset,password_reset,0.932,flow_33,v1.1,w2.0,69,tablet,Chrome,US,0,,,,FALSE,FALSE,,0.047,25:55.2
conv_80e574178551,user_2305,anon_1bdb11c423,,33:57.3,03:30.3,web_chat,completed,FALSE,,,,,4,1,3,50,0,order_status,order_status,0.798,flow_14,v2.1,w1.0,850,desktop,Firefox,AU,0,,,,TRUE,FALSE,,0.145,38:18.3
conv_9ce84ce987a4,user_2085,anon_17861ce55a,,24:13.5,18:56.5,web_chat,abandoned,TRUE,26:19.5,5,flow_node_73,FALLBACK,6,4,2,98.9,1,greeting,greeting,0.902,flow_41,v1.1,w1.0,1082,mobile,Chrome,AE,0,,,,FALSE,FALSE,,0.203,24:42.5
conv_29cde2c38565,user_757,anon_f58e9d62ce,,13:42.4,22:10.4,web_chat,timed_out,FALSE,,,,,8,4,4,213.3,0,complaint,complaint,0.47,flow_25,v3.0,w2.0,1360,tablet,Chrome,DE,1,,,,FALSE,FALSE,,0.52,15:24.4
conv_9166b79a0dc1,user_1545,anon_a26c650ba3,acct_145,36:34.3,15:04.3,whatsapp,escalated,FALSE,,,,,10,3,7,50,1,product_info,product_info,0.713,flow_19,v1.0,w1.0,1316,desktop,Chrome,IN,1,56:10.3,00:54.3,284,FALSE,FALSE,4,0.036,39:26.3
conv_96132c6f4ee8,user_2511,anon_1c754fa563,,42:01.1,08:52.1,whatsapp,completed,FALSE,,,,,9,2,7,456.1,0,product_info,product_info,0.896,flow_10,v2.1,w1.0,826,desktop,Chrome,IN,0,,,,FALSE,FALSE,2,0.19,48:05.1
conv_fae81255ce10,user_222,anon_0c7f69c436,acct_956,49:46.5,32:12.5,sms,completed,FALSE,,,,,2,6,-4,83.1,0,password_reset,password_reset,0.775,flow_32,v2.0,w1.1,639,desktop,Firefox,ZA,2,,,,FALSE,FALSE,4,0.201,52:02.5
conv_0d3ecde10154,user_1276,anon_d0d10566ab,acct_494,49:57.0,35:39.0,whatsapp,completed,FALSE,,,,,7,2,5,440.2,1,complaint,complaint,0.557,flow_19,v1.0,w1.1,1184,desktop,Chrome,US,0,,,,FALSE,FALSE,2,0.047,50:57.0
conv_c068be51d454,user_1146,anon_679295652a,,27:24.5,37:50.5,web_chat,completed,FALSE,,,,,6,3,3,391,0,product_info,product_info,0.877,flow_13,v1.0,w1.0,1501,mobile,Safari,DE,0,,,,FALSE,FALSE,,0.126,28:09.5
conv_8ef2ed5619ec,,anon_35b601ef7d,,48:15.8,35:52.8,bot,completed,FALSE,,,,,8,3,5,249.3,0,greeting,greeting,0.701,flow_16,v1.0,w2.0,1523,desktop,Edge,AU,0,,,,FALSE,FALSE,5,0.337,52:47.8
conv_6e0f715811a3,user_1180,anon_273cd7d645,,15:51.0,23:51.0,bot,handed_off,FALSE,,,,,9,2,7,328,1,complaint,complaint,0.738,flow_40,v2.0,w1.0,100,mobile,Chrome,US,0,23:27.0,29:41.0,374,TRUE,FALSE,,0.22,20:03.0
conv_15d36af60495,user_1258,anon_eaa572a3fb,acct_605,00:48.0,24:31.0,web_chat,abandoned,TRUE,19:36.0,7,flow_node_61,FALLBACK,4,1,3,397,0,greeting,greeting,0.922,flow_27,v1.1,w1.1,973,mobile,Chrome,US,0,,,,FALSE,FALSE,4,0.242,03:59.0
conv_8f7faa99c06f,user_2304,anon_93598de50d,acct_895,29:56.0,28:57.0,whatsapp,completed,FALSE,,,,,11,4,7,219.7,0,password_reset,password_reset,0.396,flow_29,v2.1,w1.1,921,desktop,Edge,AU,0,,,,FALSE,FALSE,4,0.615,30:44.0
conv_bcfedc283693,user_2213,anon_e241d1c8b0,acct_1052,19:45.9,03:32.9,sms,completed,FALSE,,,,,9,1,8,601.9,0,order_status,order_status,0.71,flow_30,v1.0,w1.0,798,desktop,Chrome,CA,0,,,,TRUE,FALSE,4,0.29,29:22.9
conv_3772eb0669a6,user_2108,anon_0972667dc5,acct_945,42:07.9,,whatsapp,completed,FALSE,,,,,10,1,9,50,0,product_info,product_info,0.746,flow_50,v2.1,w2.1,379,mobile,Firefox,GB,0,,,,FALSE,FALSE,,0.083,43:19.9
conv_fbafef3c4f5b,,anon_49b1e9dc43,acct_388,00:58.9,17:18.9,bot,abandoned,TRUE,02:27.9,2,flow_node_3,LONG_QUEUE_WAIT,9,3,6,158.6,0,product_info,product_info,0.51,flow_2,v3.0,w1.0,757,desktop,Safari,SG,0,,,,FALSE,FALSE,5,0.172,10:12.9
conv_afde6e489102,user_1489,anon_273c2746a1,acct_563,57:57.9,02:01.9,web_chat,completed,FALSE,,,,,6,2,4,249.1,0,order_status,order_status,0.889,flow_33,v1.1,w1.0,992,desktop,Chrome,CA,0,,,,FALSE,FALSE,3,0.48,00:38.9
conv_6b76f36823e2,user_649,anon_7f5016d17e,acct_191,41:14.5,39:13.5,web_chat,timed_out,FALSE,,,,,7,3,4,685,0,password_reset,password_reset,0.765,flow_5,v1.1,w1.0,965,desktop,Chrome,DE,0,,,,TRUE,FALSE,,0.265,49:47.5
conv_93de483a5cb8,user_2997,anon_ec53c61050,,33:42.4,38:00.4,web_chat,completed,FALSE,,,,,5,5,0,77.1,1,product_info,product_info,0.52,flow_19,v1.1,w1.0,684,desktop,Chrome,ZA,1,,,,TRUE,TRUE,,0.091,35:43.4
conv_cc5c099ee8d2,,anon_21a15f88f0,acct_704,37:21.6,20:43.6,whatsapp,completed,FALSE,,,,,8,4,4,596.3,0,product_info,product_info,0.602,flow_31,v1.0,w1.0,857,desktop,Safari,US,0,,,,FALSE,FALSE,1,0.298,39:59.6
conv_5326e1073811,user_2656,anon_ea2188152d,acct_881,46:39.4,06:57.4,bot,completed,FALSE,,,,,8,3,5,118.6,1,billing_query,billing_query,0.733,flow_38,v1.0,w1.0,635,tablet,Edge,DE,0,,,,FALSE,FALSE,4,0.46,51:38.4
conv_75fe8f46c8be,user_1798,anon_05772b511b,acct_165,08:04.3,23:08.3,sms,abandoned,TRUE,12:09.3,9,flow_node_60,FALLBACK,10,2,8,442.5,0,product_info,product_info,0.895,flow_1,v1.0,w1.1,151,mobile,Safari,US,0,,,,TRUE,TRUE,,0.333,16:18.3
